hrs_index,order_hour,order_date_of_month,dow,orders,delivery_fee,restaurant_id,food_price,is_coupon_used,is_bkk,is_chain_res,is_main_dish,CASH,LINEMAN_CREDIT_CARD,RLP,L,M,S,cooking_time_in_seconds_trf,delivery_time_in_seconds_trf,total_time_waiting,%_coupon_used
7381,13,30,0,31,20.0,24,155.0,31,18,5,21,27,1,3,12,8,11,804.0,565.0,1353.0,1.0
7382,14,30,0,53,10.0,32,170.0,52,32,9,39,43,6,4,21,15,17,787.0,487.0,1270.0,0.9811320754716981
7383,15,30,0,38,5.0,29,126.0,37,25,7,30,30,6,2,13,4,21,757.0,516.5,1367.0,0.9736842105263158
7384,16,30,0,51,5.0,32,150.0,47,30,14,42,38,11,2,10,18,23,738.0,481.0,1217.0,0.9215686274509803
7385,17,30,0,55,5.0,31,159.0,51,32,12,47,42,8,5,16,12,27,692.0,469.0,1218.0,0.9272727272727272
7386,18,30,0,71,5.0,35,160.0,69,42,8,55,51,10,10,18,16,37,713.0,418.0,1172.5,0.971830985915493
7387,19,30,0,66,10.0,32,145.0,64,48,11,54,47,5,14,22,17,27,724.5,468.5,1171.5,0.9696969696969697
7388,20,30,0,56,10.0,28,140.0,55,38,3,40,44,8,4,17,12,27,735.0,466.5,1266.5,0.9821428571428571
7389,21,30,0,29,10.0,18,135.0,29,15,0,20,24,4,1,6,7,16,540.0,437.0,1006.0,1.0
7390,22,30,0,7,5.0,4,100.0,7,1,0,7,6,1,0,0,6,1,700.0,529.0,1052.0,1.0
7391,23,30,0,6,5.0,4,105.0,6,1,0,6,5,0,1,2,1,3,564.5,432.5,1049.5,1.0
7392,0,31,1,3,5.0,2,70.0,2,1,0,3,3,0,0,2,1,0,483.0,452.0,935.0,0.6666666666666666
7398,6,31,1,2,5.0,2,157.0,2,1,0,1,2,0,0,0,0,2,886.5,432.0,1318.5,1.0
7399,7,31,1,7,20.0,5,115.0,7,1,2,5,6,0,1,2,0,5,561.0,694.0,1439.0,1.0
7400,8,31,1,27,5.0,17,120.0,27,11,5,23,25,1,1,3,9,15,469.0,461.0,895.0,1.0
7401,9,31,1,29,5.0,20,130.0,29,13,3,26,25,3,1,5,6,18,474.0,501.0,982.5,1.0
7402,10,31,1,38,5.0,24,120.0,37,14,3,33,30,6,2,10,9,19,483.0,450.0,1025.0,0.9736842105263158
7403,11,31,1,74,10.0,47,149.5,73,36,11,64,68,4,2,17,23,34,569.0,446.0,1067.0,0.9864864864864865
7404,12,31,1,63,10.0,44,159.0,61,33,6,53,47,10,6,14,15,34,634.0,448.0,1149.5,0.9682539682539683
7405,13,31,1,52,10.0,39,130.0,51,31,5,38,48,3,1,14,11,27,542.0,450.0,1019.0,0.9807692307692307
7406,14,31,1,40,15.0,29,157.0,40,23,5,28,34,3,3,14,9,17,609.0,475.5,1105.0,1.0
7407,15,31,1,47,15.0,28,145.0,46,26,2,39,40,5,2,16,11,20,637.0,456.0,1110.0,0.9787234042553191
7408,16,31,1,36,10.0,26,127.0,36,22,4,29,26,5,5,13,6,17,679.0,394.0,1209.5,1.0
7409,17,31,1,54,7.5,39,172.0,50,28,4,49,47,4,3,18,13,23,667.0,578.5,1290.0,0.9259259259259259
7410,18,31,1,67,5.0,34,155.0,67,36,5,59,56,7,4,22,13,32,723.5,469.0,1202.5,1.0
7411,19,31,1,74,5.0,41,160.0,68,51,11,58,56,15,3,27,24,23,723.5,468.5,1249.0,0.918918918918919
7412,20,31,1,56,5.0,29,135.0,54,33,2,45,44,6,6,16,22,18,713.0,451.5,1224.0,0.9642857142857143
7413,21,31,1,38,10.0,21,120.0,38,26,2,23,33,3,2,13,8,17,698.5,517.0,1296.5,1.0
7414,22,31,1,11,5.0,9,185.0,11,7,0,10,10,1,0,1,4,6,621.5,561.0,1149.0,1.0
7415,23,31,1,7,10.0,6,94.0,7,3,0,5,5,1,1,0,3,4,581.0,443.0,1024.0,1.0
7416,0,1,2,2,7.5,2,67.0,2,0,0,1,2,0,0,1,0,1,611.0,362.5,973.5,1.0
7417,1,1,2,1,10.0,1,64.0,1,0,0,0,0,0,1,0,0,1,981.0,746.0,1727.0,1.0
7422,6,1,2,2,2.5,1,120.0,2,0,2,0,1,1,0,2,0,0,731.5,261.5,993.0,1.0
7423,7,1,2,11,1.0,5,130.0,11,2,2,9,9,2,0,2,1,8,520.0,366.0,852.0,1.0
7424,8,1,2,19,6.0,14,124.0,19,9,2,15,14,4,1,3,4,12,499.0,579.0,1045.0,1.0
7425,9,1,2,49,10.0,32,125.0,47,19,6,36,43,4,2,11,17,21,577.0,443.0,1047.0,0.9591836734693877
7426,10,1,2,56,10.0,39,157.0,54,31,10,45,46,5,5,16,24,16,663.0,598.0,1328.0,0.9642857142857143
7427,11,1,2,63,20.0,37,149.0,61,42,4,54,53,5,5,22,16,25,697.5,650.0,1426.5,0.9682539682539683
7428,12,1,2,51,15.0,34,139.0,51,34,2,40,46,4,1,18,8,25,652.0,399.0,1062.5,1.0
7429,13,1,2,51,20.0,36,158.0,48,36,4,40,38,10,3,17,17,17,614.5,483.0,1188.5,0.9411764705882353
7430,14,1,2,66,5.0,44,148.0,65,41,10,43,51,10,5,26,20,20,593.0,483.5,1103.0,0.9848484848484849
7431,15,1,2,52,5.0,38,167.0,50,32,11,41,35,9,8,10,18,24,635.0,467.5,1140.0,0.9615384615384616
7432,16,1,2,60,5.0,37,160.0,57,40,8,52,47,7,6,18,11,31,632.0,476.5,1229.0,0.95
7433,17,1,2,62,5.0,40,172.0,61,35,14,52,47,8,7,18,15,29,708.5,493.5,1393.0,0.9838709677419355
7434,18,1,2,89,5.0,52,160.0,87,52,12,76,74,6,9,25,31,33,717.0,488.0,1335.0,0.9775280898876404
7435,19,1,2,87,5.0,39,158.0,86,47,7,63,73,7,7,29,29,29,641.0,434.0,1173.0,0.9885057471264368
7436,20,1,2,47,5.0,29,129.0,47,28,4,37,40,5,2,15,15,17,632.0,525.0,1235.0,1.0
7437,21,1,2,39,5.0,19,120.0,39,16,0,26,31,6,2,11,13,15,650.0,511.0,1152.0,1.0
7438,22,1,2,19,5.0,13,81.0,19,8,0,11,19,0,0,3,10,6,491.0,412.0,848.0,1.0
7439,23,1,2,9,16.0,7,75.0,9,1,0,5,8,1,0,1,5,3,448.0,484.0,1111.0,1.0
7440,0,2,3,1,29.0,1,140.0,1,0,0,1,1,0,0,1,0,0,792.0,600.0,1392.0,1.0
7445,5,2,3,1,25.0,1,58.0,1,1,1,0,1,0,0,0,0,1,371.0,937.0,1308.0,1.0
7446,6,2,3,6,9.0,5,107.0,5,2,1,4,3,2,1,1,0,5,285.0,361.5,791.5,0.8333333333333334
7447,7,2,3,11,15.0,8,140.0,11,3,1,10,11,0,0,1,1,9,587.0,542.0,1137.0,1.0
7448,8,2,3,22,9.0,14,100.0,22,6,4,16,18,2,2,6,6,10,552.0,371.0,910.5,1.0
7449,9,2,3,19,15.0,15,110.0,19,10,5,12,13,5,1,7,5,7,450.0,493.0,943.0,1.0
7450,10,2,3,55,15.0,39,110.0,54,26,9,44,44,5,6,14,16,25,508.0,479.0,966.0,0.9818181818181818
7451,11,2,3,78,15.0,43,144.0,76,43,11,57,63,6,9,21,25,32,497.0,541.5,1097.0,0.9743589743589743
7452,12,2,3,81,9.0,49,140.0,79,40,13,66,63,13,5,32,21,28,566.0,444.0,1109.5,0.9753086419753086
7453,13,2,3,72,9.0,38,149.0,71,42,10,52,48,17,7,25,14,33,622.0,417.5,1051.0,0.9861111111111112
7454,14,2,3,55,9.0,36,177.0,52,37,11,33,41,10,4,18,15,22,592.0,490.0,1228.0,0.9454545454545454
7455,15,2,3,31,15.0,25,150.0,31,22,6,22,26,2,3,6,14,11,657.0,571.0,1347.0,1.0
7456,16,2,3,43,9.0,33,155.0,43,27,5,31,35,4,4,13,13,17,655.0,513.0,1140.0,1.0
7457,17,2,3,54,9.0,38,198.5,54,37,6,45,43,7,4,17,10,27,654.0,522.0,1220.5,1.0
7458,18,2,3,85,5.0,48,145.0,82,53,12,71,64,11,10,22,25,38,739.0,443.0,1256.0,0.9647058823529412
7459,19,2,3,76,9.0,39,149.0,74,47,10,65,62,9,5,19,19,38,688.5,487.5,1227.5,0.9736842105263158
7460,20,2,3,59,9.0,34,148.0,59,29,3,43,50,4,5,16,18,25,881.0,474.0,1288.0,1.0
7461,21,2,3,35,5.0,22,120.0,35,20,1,28,32,1,2,6,8,21,669.0,491.0,1226.0,1.0
7462,22,2,3,17,5.0,11,140.0,17,4,0,14,13,3,1,5,5,7,666.0,345.0,1183.0,1.0
7463,23,2,3,8,5.0,6,87.5,8,5,0,7,6,1,1,0,6,2,567.5,385.5,889.0,1.0
7464,0,3,4,6,9.0,2,162.5,6,6,0,6,3,0,3,2,4,0,839.0,395.0,1410.0,1.0
7465,1,3,4,1,5.0,1,150.0,1,1,0,1,0,0,1,1,0,0,827.0,246.0,1073.0,1.0
7466,2,3,4,1,29.0,1,180.0,1,1,0,1,1,0,0,0,1,0,406.0,1446.0,1852.0,1.0
7470,6,3,4,2,14.5,2,133.0,2,2,1,1,1,0,1,0,0,2,621.0,525.0,1146.0,1.0
7471,7,3,4,14,5.0,9,115.0,14,9,6,6,11,2,1,3,5,6,592.0,465.0,1050.0,1.0
7472,8,3,4,22,9.0,14,126.0,22,11,5,13,17,3,2,4,6,12,504.5,483.5,1161.5,1.0
7473,9,3,4,28,7.0,19,172.5,26,18,7,17,25,3,0,5,10,13,560.0,546.0,1184.0,0.9285714285714286
7474,10,3,4,38,9.0,26,134.0,37,23,8,28,35,0,3,8,15,15,588.0,496.5,1173.0,0.9736842105263158
7475,11,3,4,87,10.0,44,159.0,85,40,10,69,71,9,7,23,33,31,632.0,456.0,1207.0,0.9770114942528736
7476,12,3,4,90,15.0,47,139.5,89,54,16,65,76,10,4,26,28,36,647.5,466.0,1178.0,0.9888888888888889
7477,13,3,4,59,9.0,37,135.0,57,33,7,38,38,12,9,19,15,25,553.0,466.0,1080.0,0.9661016949152542
7478,14,3,4,49,9.0,33,125.0,48,28,9,26,40,7,2,13,18,18,607.0,457.0,1141.0,0.9795918367346939
7479,15,3,4,57,15.0,38,140.0,56,33,8,36,48,7,2,17,15,25,666.0,457.0,1178.5,0.9824561403508771
7480,16,3,4,59,5.0,37,139.0,58,34,10,40,48,8,3,20,16,23,620.0,364.0,1032.5,0.9830508474576272
7481,17,3,4,63,5.0,43,165.0,61,33,3,49,49,6,8,20,18,25,653.0,499.0,1213.0,0.9682539682539683
7482,18,3,4,65,9.0,36,158.0,63,34,9,57,48,12,5,18,22,25,666.0,542.0,1376.0,0.9692307692307692
7483,19,3,4,90,9.0,46,152.5,89,49,15,72,75,11,4,25,32,33,678.5,434.5,1225.0,0.9888888888888889
7484,20,3,4,58,9.0,35,149.5,57,31,5,40,48,5,5,24,18,16,718.0,482.5,1269.0,0.9827586206896551
7485,21,3,4,38,5.0,20,134.0,38,24,0,28,31,5,2,13,12,13,698.0,372.0,1107.0,1.0
7486,22,3,4,17,9.0,8,130.0,17,7,0,16,14,2,1,4,5,8,561.0,554.0,1174.0,1.0
7487,23,3,4,9,9.0,9,160.0,9,3,0,8,6,2,1,2,4,3,467.0,393.0,870.0,1.0
7488,0,4,5,2,10.0,2,115.0,2,1,0,2,1,0,1,1,1,0,701.0,257.5,958.5,1.0
7494,6,4,5,2,17.0,2,80.0,2,1,0,2,2,0,0,0,0,2,306.0,764.0,1070.0,1.0
7495,7,4,5,13,5.0,9,120.0,13,2,4,7,10,0,3,4,1,8,516.0,334.0,875.0,1.0
7496,8,4,5,23,9.0,18,150.0,21,13,7,12,15,4,4,6,9,8,801.0,497.0,1271.0,0.9130434782608695
7497,9,4,5,34,9.5,25,142.5,34,16,5,22,27,5,2,9,9,16,564.0,471.0,1042.0,1.0
7498,10,4,5,52,15.0,36,125.0,49,25,5,38,40,9,3,11,16,25,596.0,477.0,1113.0,0.9423076923076923
7499,11,4,5,112,9.0,54,152.5,112,53,15,94,89,17,6,35,33,44,559.0,478.5,1053.0,1.0
7500,12,4,5,96,9.0,56,112.5,95,53,10,73,71,14,11,31,24,41,561.0,444.0,1009.0,0.9895833333333334
7501,13,4,5,79,6.0,41,135.0,75,47,15,51,57,11,11,27,22,30,575.0,432.0,1170.0,0.9493670886075949
7502,14,4,5,63,9.0,40,135.0,61,40,13,41,50,8,5,19,15,29,617.0,447.0,1069.5,0.9682539682539683
7503,15,4,5,48,9.0,37,130.0,47,31,7,30,37,4,7,9,19,20,567.5,406.5,1106.0,0.9791666666666666
7504,16,4,5,63,9.0,42,180.0,61,36,6,54,56,2,5,18,22,23,641.0,475.0,1145.0,0.9682539682539683
7505,17,4,5,54,9.0,38,119.5,54,35,9,46,46,4,4,12,18,24,654.0,417.0,1059.0,1.0
7506,18,4,5,64,9.0,39,137.5,64,39,7,51,50,10,4,16,22,26,636.0,459.0,1245.0,1.0
7507,19,4,5,72,9.0,39,172.0,71,38,9,65,57,10,5,23,15,34,763.5,444.0,1258.0,0.9861111111111112
7508,20,4,5,52,7.0,28,127.0,51,31,3,41,41,7,4,17,20,15,721.0,425.0,1164.0,0.9807692307692307
7509,21,4,5,31,9.0,17,110.0,31,12,0,21,26,4,1,5,6,20,572.0,448.0,1066.0,1.0
7510,22,4,5,24,5.0,12,137.5,24,10,0,22,20,2,2,10,8,6,537.0,379.0,921.5,1.0
7511,23,4,5,10,7.0,8,145.0,10,6,0,9,7,3,0,3,3,4,613.0,393.5,1004.5,1.0
7512,0,5,6,4,2.5,3,175.0,4,2,0,4,3,1,0,3,0,1,780.0,366.0,1098.5,1.0
7515,3,5,6,1,0.0,1,65.0,1,1,0,1,1,0,0,0,0,1,762.0,250.0,1012.0,1.0
7516,4,5,6,1,0.0,1,129.0,1,1,0,1,1,0,0,0,0,1,1199.0,251.0,1450.0,1.0
7518,6,5,6,6,0.5,4,100.0,6,2,1,5,6,0,0,1,0,5,331.0,320.5,773.5,1.0
7519,7,5,6,13,15.0,7,120.0,13,3,1,12,8,3,2,1,3,9,508.0,355.0,1206.0,1.0
7520,8,5,6,15,15.0,10,110.0,15,4,4,8,12,3,0,4,3,8,599.0,492.0,1124.0,1.0
7521,9,5,6,32,15.0,21,175.0,32,12,4,25,25,5,2,5,9,18,673.5,541.5,1279.0,1.0
7522,10,5,6,48,15.0,28,152.5,48,18,7,36,41,4,3,13,19,16,582.0,427.5,1144.5,1.0
7523,11,5,6,82,15.0,44,177.0,79,45,15,63,61,13,8,30,27,25,652.0,442.5,1260.5,0.9634146341463414
7524,12,5,6,77,10.0,51,193.0,77,48,16,58,56,17,4,23,29,25,749.0,521.0,1291.0,1.0
7525,13,5,6,76,9.5,45,130.0,76,42,4,52,50,15,11,29,20,27,594.5,502.5,1152.0,1.0
7526,14,5,6,57,15.0,33,135.0,56,37,11,38,45,6,6,22,11,24,682.0,489.0,1251.0,0.9824561403508771
7527,15,5,6,51,15.0,37,155.0,51,31,3,39,40,9,2,19,12,20,650.0,493.0,1127.0,1.0
7528,16,5,6,46,9.5,33,181.5,45,34,9,34,37,4,5,21,14,11,779.0,550.0,1322.5,0.9782608695652174
7529,17,5,6,67,5.0,47,145.0,65,37,8,56,49,10,8,17,20,30,668.0,466.0,1175.0,0.9701492537313433
7530,18,5,6,106,9.0,52,169.5,105,64,13,86,92,10,4,32,32,42,661.0,495.5,1293.0,0.9905660377358491
7531,19,5,6,71,9.0,39,140.0,69,39,6,56,53,8,10,18,12,41,654.0,510.0,1231.0,0.971830985915493
7532,20,5,6,64,9.0,30,130.0,64,36,3,52,52,8,4,19,14,31,678.0,468.0,1204.0,1.0
7533,21,5,6,41,9.0,23,135.0,41,22,0,28,32,8,1,12,6,23,692.0,475.0,1144.0,1.0
7534,22,5,6,23,15.0,18,118.0,23,14,0,18,20,3,0,4,9,10,714.0,459.0,1282.0,1.0
7535,23,5,6,16,9.0,11,107.5,16,6,0,16,12,0,4,5,6,5,653.0,477.0,1186.0,1.0
7536,0,6,0,3,5.0,2,290.0,3,1,0,3,2,1,0,3,0,0,711.0,439.0,1456.0,1.0
7537,1,6,0,2,19.0,2,102.0,2,1,0,1,1,0,1,0,1,1,847.5,522.0,1369.5,1.0
7538,2,6,0,1,5.0,1,134.0,1,1,0,1,1,0,0,0,0,1,1312.0,462.0,1774.0,1.0
7542,6,6,0,5,10.0,2,100.0,5,3,0,5,4,0,1,0,0,5,894.0,305.0,1199.0,1.0
7543,7,6,0,6,12.0,5,132.5,6,1,0,4,4,2,0,0,1,5,364.0,545.0,945.5,1.0
7544,8,6,0,19,25.0,12,120.0,18,6,4,10,13,3,3,4,6,9,634.0,603.0,1221.0,0.9473684210526315
7545,9,6,0,24,7.0,17,127.5,23,12,5,13,19,2,3,9,3,12,683.5,453.0,1205.5,0.9583333333333334
7546,10,6,0,38,9.0,28,152.0,38,18,7,24,30,8,0,16,9,13,781.5,551.5,1423.5,1.0
7547,11,6,0,71,9.0,39,130.0,66,46,15,48,53,11,7,21,19,31,738.0,475.0,1186.0,0.9295774647887324
7548,12,6,0,88,9.0,44,157.0,85,54,15,68,64,13,11,34,23,31,704.0,412.5,1131.0,0.9659090909090909
7549,13,6,0,74,15.0,42,169.5,72,48,13,56,57,12,5,28,21,25,692.0,450.5,1224.0,0.972972972972973
7550,14,6,0,60,5.0,31,149.5,59,37,9,41,46,8,6,19,16,25,680.0,399.0,1093.5,0.9833333333333333
7551,15,6,0,55,9.0,37,178.0,53,39,11,37,38,9,8,19,15,21,619.5,500.0,1164.0,0.9636363636363636
7552,16,6,0,43,15.0,27,200.0,43,20,6,36,30,8,5,19,8,16,826.0,521.0,1310.5,1.0
7553,17,6,0,72,15.0,40,210.0,71,41,9,54,54,12,6,23,23,26,904.0,533.5,1442.5,0.9861111111111112
7554,18,6,0,70,9.0,41,161.5,66,46,11,54,48,14,8,23,21,26,869.0,466.0,1461.5,0.9428571428571428
7555,19,6,0,69,5.0,33,135.0,68,45,5,58,55,7,7,16,23,30,659.5,440.0,1182.5,0.9855072463768116
7556,20,6,0,48,5.0,25,112.0,47,33,2,35,38,7,3,16,9,23,634.0,369.0,1002.0,0.9791666666666666
7557,21,6,0,34,7.0,20,110.0,33,13,1,24,28,3,3,9,9,16,681.0,440.0,1081.0,0.9705882352941176
7558,22,6,0,25,9.0,12,159.0,25,11,0,21,22,2,1,8,13,4,509.0,451.0,990.0,1.0
7559,23,6,0,9,15.0,5,130.0,9,2,0,9,8,1,0,4,3,2,577.0,489.0,1065.0,1.0
7560,0,7,1,3,5.0,2,100.0,3,2,0,3,2,0,1,1,2,0,422.0,213.0,635.0,1.0
7561,1,7,1,1,0.0,1,150.0,1,1,0,1,1,0,0,0,1,0,629.0,88.0,717.0,1.0
7565,5,7,1,1,9.0,1,141.0,1,1,1,0,0,0,1,0,0,1,387.0,936.0,1323.0,1.0
7566,6,7,1,5,5.0,5,115.0,5,4,1,3,4,1,0,0,0,5,433.0,375.0,738.0,1.0
7567,7,7,1,13,20.0,6,140.0,13,4,2,11,7,5,1,3,2,8,641.0,358.0,1119.0,1.0
7568,8,7,1,17,9.0,12,170.0,17,10,6,10,13,4,0,4,4,9,860.0,381.0,1286.0,1.0
7569,9,7,1,26,5.0,17,200.0,26,11,7,20,19,4,3,11,5,10,788.0,384.0,1221.5,1.0
7570,10,7,1,40,11.0,30,183.5,39,26,5,31,33,5,2,10,14,16,660.5,434.5,1139.5,0.975
7571,11,7,1,68,18.0,36,197.0,65,50,13,44,50,10,8,32,22,14,858.0,487.5,1360.5,0.9558823529411765
7572,12,7,1,82,21.0,34,205.0,80,56,11,56,66,9,7,36,22,24,714.5,527.0,1323.5,0.975609756097561
7573,13,7,1,63,9.0,39,155.0,60,44,15,46,50,10,3,24,17,22,691.0,477.0,1116.0,0.9523809523809523
7574,14,7,1,54,15.0,40,177.5,54,43,14,33,40,10,4,16,24,14,680.0,528.5,1142.0,1.0
7575,15,7,1,58,9.0,34,116.5,56,41,10,35,51,5,2,13,18,27,563.0,440.5,1022.0,0.9655172413793104
7576,16,7,1,46,7.0,31,158.5,46,29,8,34,32,7,7,12,13,21,590.5,449.0,1115.5,1.0
7577,17,7,1,67,9.0,45,175.0,65,50,18,50,49,14,4,20,22,25,727.0,477.0,1247.5,0.9701492537313433
7578,18,7,1,73,9.0,42,200.0,73,57,12,61,61,6,6,29,18,26,859.0,479.0,1268.0,1.0
7579,19,7,1,83,5.0,37,140.0,82,50,13,63,63,10,10,19,35,29,654.0,420.0,1216.0,0.9879518072289156
7580,20,7,1,45,5.0,25,120.0,44,31,2,37,34,7,4,13,10,22,561.0,378.0,928.0,0.9777777777777777
7581,21,7,1,49,10.0,22,135.0,49,27,1,35,44,3,2,11,12,26,728.0,496.0,1278.5,1.0
7582,22,7,1,21,9.0,10,108.0,19,13,0,17,12,5,4,0,15,6,603.0,509.0,1177.0,0.9047619047619048
7583,23,7,1,7,5.0,5,84.0,7,3,0,6,6,0,1,0,4,3,521.0,443.0,964.0,1.0
7585,1,8,2,3,29.0,2,80.0,3,3,0,3,2,1,0,0,2,1,1194.0,625.0,1703.0,1.0
7586,2,8,2,1,5.0,1,100.0,1,1,0,1,1,0,0,0,1,0,726.0,466.0,1192.0,1.0
7590,6,8,2,3,25.0,2,110.0,3,1,0,3,3,0,0,0,0,3,780.0,683.0,1463.0,1.0
7591,7,8,2,10,10.0,7,125.0,10,2,2,7,7,1,2,1,2,7,729.5,523.0,1224.0,1.0
7592,8,8,2,20,10.0,11,135.0,18,10,4,15,15,3,2,3,7,10,632.5,444.0,1163.5,0.9
7593,9,8,2,34,9.5,20,147.5,34,15,4,28,25,6,3,10,9,15,814.0,445.5,1222.5,1.0
7594,10,8,2,59,10.0,34,175.0,58,35,12,39,46,6,7,16,20,23,863.0,521.0,1317.0,0.9830508474576272
7595,11,8,2,84,13.0,41,199.0,83,52,15,69,63,13,8,29,31,24,817.0,492.0,1301.0,0.9880952380952381
7596,12,8,2,89,15.0,47,195.0,86,61,18,71,67,18,4,25,26,38,869.0,480.0,1475.5,0.9662921348314607
7597,13,8,2,83,9.0,43,160.0,82,61,13,63,60,14,9,27,31,25,809.0,496.0,1254.0,0.9879518072289156
7598,14,8,2,89,10.0,37,160.0,87,59,24,60,74,12,3,15,37,37,658.0,473.0,1210.0,0.9775280898876404
7599,15,8,2,82,9.0,42,148.0,81,57,22,60,66,8,8,18,37,27,729.0,453.0,1238.0,0.9878048780487805
7600,16,8,2,71,9.0,38,165.0,68,49,19,48,49,10,12,18,26,27,705.0,466.0,1213.0,0.9577464788732394
7601,17,8,2,82,9.0,43,191.5,81,56,14,61,64,11,7,22,29,31,743.0,450.0,1356.0,0.9878048780487805
7602,18,8,2,84,9.0,38,159.5,83,59,15,68,67,11,6,23,28,33,728.0,458.0,1129.0,0.9880952380952381
7603,19,8,2,84,15.0,37,166.5,84,51,14,59,69,12,3,20,24,40,705.5,585.5,1254.0,1.0
7604,20,8,2,56,7.0,31,142.5,56,28,5,41,39,14,3,6,21,29,625.0,459.5,1134.0,1.0
7605,21,8,2,32,10.0,21,117.5,32,14,1,23,24,3,5,3,9,20,677.0,493.0,1192.0,1.0
7606,22,8,2,28,5.0,13,127.5,27,14,0,20,23,2,3,2,17,9,603.5,402.5,1097.5,0.9642857142857143
7607,23,8,2,16,9.0,9,100.0,15,5,0,14,12,3,1,2,10,4,607.0,398.5,1027.0,0.9375
7608,0,9,3,3,15.0,2,140.0,3,2,0,3,2,0,1,0,2,1,453.0,645.0,1136.0,1.0
7609,1,9,3,2,4.5,2,257.5,2,1,0,1,2,0,0,0,1,1,463.5,676.0,1139.5,1.0
7610,2,9,3,2,4.5,1,100.0,2,2,0,2,1,1,0,0,2,0,383.5,264.5,648.0,1.0
7614,6,9,3,3,29.0,2,70.0,3,2,0,3,3,0,0,0,0,3,530.0,598.0,1256.0,1.0
7615,7,9,3,4,10.0,3,157.5,4,0,0,4,2,2,0,1,0,3,434.5,310.0,698.0,1.0
7616,8,9,3,23,12.0,13,140.0,23,9,3,16,18,4,1,3,10,10,579.0,466.0,1159.0,1.0
7617,9,9,3,31,5.0,20,150.0,30,14,7,25,21,8,2,6,10,15,627.0,421.0,1147.0,0.967741935483871
7618,10,9,3,45,10.0,25,155.0,43,28,10,33,36,5,4,13,21,11,696.0,566.0,1314.0,0.9555555555555556
7619,11,9,3,81,10.0,40,180.0,81,47,17,74,59,18,4,21,31,29,742.0,466.0,1207.0,1.0
7620,12,9,3,93,10.0,41,176.0,91,57,22,78,75,7,11,13,40,40,656.0,428.0,1094.5,0.978494623655914
7621,13,9,3,71,5.0,35,159.0,70,40,15,50,55,8,8,17,27,27,619.0,455.0,1085.0,0.9859154929577465
7622,14,9,3,58,10.0,32,162.0,57,31,12,38,50,4,4,6,29,23,656.5,480.5,1150.5,0.9827586206896551
7623,15,9,3,66,15.0,39,166.5,65,44,17,47,54,8,4,12,31,23,753.0,516.0,1338.5,0.9848484848484849
7624,16,9,3,49,10.0,27,178.0,49,26,9,41,41,4,4,10,22,17,659.0,482.0,1212.0,1.0
7625,17,9,3,76,9.0,39,158.5,76,53,15,61,65,7,4,23,20,33,806.0,466.0,1310.0,1.0
7626,18,9,3,79,5.0,35,160.0,78,55,19,69,64,12,3,20,31,28,643.0,485.0,1154.0,0.9873417721518988
7627,19,9,3,72,9.0,31,139.0,70,49,8,60,56,11,5,16,19,37,920.0,470.0,1382.0,0.9722222222222222
7628,20,9,3,51,5.0,21,100.0,51,28,2,41,41,6,4,5,17,29,568.0,384.0,1073.0,1.0
7629,21,9,3,30,10.0,15,132.0,30,16,2,23,27,3,0,4,10,16,616.0,465.5,1219.0,1.0
7630,22,9,3,20,2.5,10,106.0,20,9,1,17,18,0,2,5,5,10,799.5,411.5,1175.0,1.0
7631,23,9,3,6,22.0,5,134.0,6,2,1,5,6,0,0,1,3,2,613.5,519.5,1182.0,1.0
7632,0,10,4,2,5.0,1,154.5,2,2,2,0,1,0,1,0,0,2,995.5,423.0,1418.5,1.0
7634,2,10,4,1,20.0,1,59.0,1,0,0,0,0,1,0,0,0,1,1086.0,1021.0,2107.0,1.0
7636,4,10,4,1,20.0,1,78.0,1,1,1,0,1,0,0,0,0,1,671.0,273.0,944.0,1.0
7637,5,10,4,1,55.0,1,110.0,1,0,0,1,1,0,0,0,0,1,825.0,896.0,1721.0,1.0
7638,6,10,4,4,10.0,3,94.0,4,3,2,1,1,1,2,0,0,4,609.5,434.5,951.0,1.0
7639,7,10,4,3,0.0,2,110.0,3,0,0,3,3,0,0,0,2,1,814.0,281.0,1141.0,1.0
7640,8,10,4,19,10.0,12,120.0,19,6,2,14,14,3,2,4,6,9,657.0,395.0,1095.0,1.0
7641,9,10,4,16,12.5,13,165.0,16,8,3,13,12,3,1,2,6,8,717.0,390.0,1168.0,1.0
7642,10,10,4,54,9.0,33,163.5,54,35,5,46,44,6,4,16,17,21,771.0,430.0,1212.0,1.0
7643,11,10,4,76,13.0,40,165.0,75,50,15,64,53,13,10,21,30,25,772.5,447.5,1284.5,0.9868421052631579
7644,12,10,4,85,11.0,41,155.0,84,64,12,62,69,7,9,22,31,32,703.0,445.0,1285.5,0.9882352941176471
7645,13,10,4,74,9.0,33,167.5,73,42,9,56,59,10,5,17,30,27,681.0,470.5,1230.5,0.9864864864864865
7646,14,10,4,77,10.0,43,155.0,76,53,16,56,65,8,4,13,29,35,665.0,509.0,1234.0,0.987012987012987
7647,15,10,4,50,10.0,30,169.5,49,31,11,36,34,13,3,10,19,21,645.0,444.0,1091.0,0.98
7648,16,10,4,45,20.0,27,198.0,45,31,8,33,36,6,3,14,15,16,764.5,496.0,1233.5,1.0
7649,17,10,4,65,10.0,35,173.0,65,43,12,48,44,10,11,13,27,25,740.0,451.0,1217.0,1.0
